Season,Playing.for,player,games,PV,off_share,def_share,mid_share,bv
2018.0,Collingwood,Travis Varcoe,20,2.645,0.035,0.016,0.022,0.0
2018.0,Collingwood,Tyson Goldsack,4,0.606,0.0,0.013,0.003,0.0
2018.0,Collingwood,Will Hoskin-Elliott,26,5.014,0.088,0.025,0.026,3.0
2018.0,Essendon,Aaron Francis,5,1.114,0.008,0.018,0.007,0.0
2018.0,Essendon,Adam Saad,22,3.968,0.018,0.071,0.029,3.0
2018.0,Essendon,Andrew McGrath,20,3.07,0.018,0.037,0.036,0.0
2018.0,Essendon,Anthony McDonald-Tipungwuti,22,4.608,0.065,0.026,0.043,3.0
2018.0,Essendon,Ben McNiece,8,1.019,0.004,0.017,0.009,0.0
2018.0,Essendon,Brendon Goddard,22,3.733,0.023,0.05,0.037,1.0
2018.0,Essendon,Cale Hooker,22,4.981,0.041,0.073,0.033,0.0
2018.0,Essendon,Conor McKenna,18,3.716,0.032,0.053,0.025,0.0
2018.0,Essendon,Darcy Parish,15,2.939,0.027,0.018,0.041,0.0
2018.0,Essendon,David Myers,16,4.112,0.04,0.024,0.056,3.0
2018.0,Essendon,David Zaharakis,17,4.006,0.037,0.035,0.045,6.0
2018.0,Essendon,Devon Smith,22,6.265,0.053,0.06,0.071,11.0
2018.0,Essendon,Dylan Clarke,1,0.091,0.001,0.001,0.001,0.0
2018.0,Essendon,Dyson Heppell,22,6.028,0.05,0.044,0.083,13.0
2018.0,Essendon,Jackson Merrett,2,0.228,0.003,0.001,0.002,0.0
2018.0,Essendon,Jake Long,2,0.353,0.003,0.005,0.003,0.0
2018.0,Essendon,Jake Stringer,20,5.484,0.086,0.027,0.046,1.0
2018.0,Essendon,James Stewart,11,2.33,0.041,0.01,0.016,0.0
2018.0,Essendon,Jayden Laverde,7,1.223,0.019,0.007,0.01,0.0
2018.0,Essendon,Joe Daniher,7,1.816,0.032,0.007,0.014,0.0
2018.0,Essendon,Jordan Ridley,3,0.362,0.002,0.006,0.003,0.0
2018.0,Essendon,Josh Begley,5,0.633,0.011,0.002,0.005,0.0
2018.0,Essendon,Josh Green,7,1.036,0.016,0.003,0.01,0.0
2018.0,Essendon,Kobe Mutch,3,0.472,0.005,0.005,0.004,0.0
2018.0,Essendon,Kyle Langford,16,3.534,0.039,0.025,0.04,1.0
2018.0,Essendon,Mark Baguley,20,3.729,0.056,0.029,0.024,0.0
2018.0,Essendon,Mason Redman,2,0.323,0.002,0.004,0.004,0.0
2018.0,Essendon,Matt Dea,12,1.389,0.005,0.024,0.013,0.0
2018.0,Essendon,Matt Guelfi,15,2.73,0.021,0.033,0.026,0.0
2018.0,Essendon,Matthew Leuenberger,2,0.333,0.001,0.003,0.005,0.0
2018.0,Essendon,Michael Hartley,4,0.616,0.002,0.014,0.003,0.0
2018.0,Essendon,Michael Hurley,20,4.323,0.011,0.09,0.027,7.0
2018.0,Essendon,Mitch Brown,14,2.919,0.044,0.024,0.017,0.0
2018.0,Essendon,Orazio Fantasia,13,3.547,0.057,0.017,0.029,3.0
2018.0,Essendon,Patrick Ambrose,7,1.132,0.007,0.02,0.007,0.0
2018.0,Essendon,Shaun McKernan,10,2.651,0.041,0.016,0.02,3.0
2018.0,Essendon,Tom Bellchambers,20,5.013,0.036,0.047,0.064,0.0
2018.0,Essendon,Travis Colyer,8,0.869,0.008,0.005,0.012,0.0
2018.0,Essendon,Zach Merrett,22,5.746,0.039,0.048,0.081,10.0
2018.0,Fremantle,Aaron Sandilands,11,2.44,0.021,0.018,0.042,5.0
2018.0,Fremantle,Adam Cerra,21,3.341,0.038,0.036,0.039,3.0
2018.0,Fremantle,Alex Pearce,21,2.639,0.008,0.056,0.023,0.0
2018.0,Fremantle,Andrew Brayshaw,17,2.414,0.02,0.027,0.033,0.0
2018.0,Fremantle,Bailey Banfield,20,3.051,0.024,0.035,0.043,0.0
2018.0,Fremantle,Bradley Hill,10,1.845,0.025,0.019,0.018,1.0
2018.0,Fremantle,Brady Grey,4,0.6,0.007,0.006,0.007,0.0
2018.0,Fremantle,Brandon Matera,18,2.774,0.045,0.019,0.031,0.0
2018.0,Fremantle,Brennan Cox,16,3.206,0.067,0.019,0.024,1.0
2018.0,Fremantle,Cam McCarthy,17,2.88,0.067,0.013,0.019,0.0
2018.0,Fremantle,Cameron Sutcliffe,4,0.484,0.007,0.005,0.004,0.0
2018.0,Fremantle,Connor Blakely,13,2.317,0.013,0.038,0.026,1.0
2018.0,Fremantle,Danyle Pearce,3,0.471,0.005,0.004,0.006,0.0
2018.0,Fremantle,Darcy Tucker,17,2.608,0.026,0.033,0.028,0.0
2018.0,Fremantle,David Mundy,22,5.624,0.073,0.039,0.078,8.0
2018.0,Fremantle,Ed Langdon,21,4.352,0.059,0.042,0.046,0.0
2018.0,Fremantle,Ethan Hughes,5,0.622,0.003,0.013,0.005,0.0
2018.0,Fremantle,Hayden Ballantyne,17,2.761,0.059,0.015,0.021,0.0
2018.0,Fremantle,Joel Hamling,18,3.371,0.007,0.085,0.02,2.0
2018.0,Fremantle,Lachie Neale,22,6.265,0.059,0.038,0.114,11.0
2018.0,Fremantle,Luke Ryan,20,3.676,0.017,0.078,0.028,0.0
2018.0,Fremantle,Matthew Taberner,9,1.777,0.034,0.009,0.018,0.0
2018.0,Fremantle,Michael Apeness,5,0.984,0.011,0.009,0.013,0.0
2018.0,Fremantle,Michael Johnson,13,1.962,0.016,0.034,0.016,0.0
2018.0,Fremantle,Michael Walters,18,4.474,0.079,0.022,0.051,8.0
2018.0,Fremantle,Mitch Crowden,9,0.979,0.011,0.01,0.012,0.0
2018.0,Fremantle,Nat Fyfe,15,5.113,0.058,0.036,0.078,16.0
2018.0,Fremantle,Nathan Wilson,21,4.492,0.035,0.084,0.032,0.0
2018.0,Fremantle,Ryan Nyhuis,8,0.76,0.002,0.015,0.008,0.0
2018.0,Fremantle,Sam Switkowski,2,0.35,0.007,0.002,0.003,0.0
2018.0,Fremantle,Scott Jones,5,0.743,0.008,0.008,0.008,0.0
2018.0,Fremantle,Sean Darcy,7,1.242,0.009,0.009,0.023,0.0
2018.0,Fremantle,Shane Kersten,9,1.453,0.009,0.029,0.011,0.0
2018.0,Fremantle,Stefan Giro,10,1.045,0.015,0.007,0.014,0.0
2018.0,Fremantle,Stephen Hill,13,2.259,0.019,0.036,0.021,0.0
2018.0,Fremantle,Taylin Duman,10,1.455,0.003,0.032,0.014,0.0
2018.0,Fremantle,Tom Sheridan,13,2.081,0.03,0.021,0.021,0.0
2018.0,Geelong,Aaron Black,3,0.479,0.001,0.008,0.003,0.0
2018.0,Geelong,Brandan Parfitt,19,3.766,0.047,0.019,0.039,3.0
2018.0,Geelong,Cameron Guthrie,13,1.91,0.009,0.024,0.019,0.0
2018.0,Geelong,Cory Gregson,10,1.346,0.017,0.009,0.011,0.0
2018.0,Geelong,Daniel Menzel,13,2.78,0.055,0.008,0.013,3.0
2018.0,Geelong,Esava Ratugolea,8,1.384,0.019,0.007,0.012,0.0
2018.0,Geelong,Gary Ablett,19,5.447,0.05,0.035,0.067,14.0
2018.0,Geelong,George Horlin-Smith,4,0.69,0.006,0.004,0.009,0.0
2018.0,Geelong,Harry Taylor,8,1.638,0.013,0.021,0.01,0.0
2018.0,Geelong,Jack Henry,22,4.127,0.029,0.057,0.025,0.0
2018.0,Geelong,Jackson Thurlow,7,1.186,0.012,0.009,0.011,0.0
2018.0,Geelong,Jake Kolodjashnij,23,3.753,0.011,0.065,0.023,0.0
2018.0,Geelong,Jamaine Jones,7,0.79,0.011,0.004,0.007,0.0
2018.0,Geelong,James Parsons,11,1.558,0.022,0.008,0.012,0.0
2018.0,Geelong,Jed Bews,21,2.362,0.012,0.032,0.02,0.0
2018.0,Geelong,Joel Selwood,23,6.694,0.041,0.056,0.089,14.0
2018.0,Geelong,Jordan Cunico,14,2.626,0.026,0.022,0.024,0.0
2018.0,Geelong,Jordan Murdoch,16,2.99,0.032,0.026,0.024,0.0
2018.0,Geelong,Lachie Fogarty,15,2.067,0.023,0.014,0.02,0.0
2018.0,Geelong,Lachie Henderson,7,1.751,0.005,0.033,0.008,0.0
2018.0,Geelong,Lincoln McCarthy,2,0.32,0.005,0.002,0.002,0.0
2018.0,Geelong,Mark Blicavs,23,5.234,0.011,0.09,0.038,0.0
2018.0,Geelong,Mark OConnor,5,0.615,0.003,0.009,0.004,0.0
2018.0,Geelong,Mitch Duncan,21,5.639,0.043,0.053,0.058,4.0
2018.0,Geelong,Nakia Cockatoo,2,0.269,0.002,0.002,0.003,0.0
2018.0,Geelong,Patrick Dangerfield,22,7.967,0.087,0.041,0.094,17.0
2018.0,Geelong,Quinton Narkle,6,0.806,0.01,0.004,0.008,0.0
2018.0,Geelong,Rhys Stanley,15,3.924,0.024,0.036,0.048,0.0
2018.0,Geelong,Ryan Abbott,4,1.027,0.008,0.009,0.011,0.0
2018.0,Geelong,Sam Menegola,23,6.025,0.065,0.038,0.063,7.0
2018.0,Geelong,Sam Simpson,1,0.059,0.001,0.0,0.0,0.0
2018.0,Geelong,Scott Selwood,13,2.231,0.019,0.018,0.025,0.0
2018.0,Geelong,Stewart Crameri,4,0.668,0.01,0.004,0.004,0.0
2018.0,Geelong,Tim Kelly,23,6.045,0.063,0.032,0.074,13.0
2018.0,Geelong,Tom Hawkins,21,7.207,0.142,0.021,0.036,9.0
2018.0,Geelong,Tom Stewart,22,5.439,0.017,0.096,0.032,4.0
2018.0,Geelong,Wylie Buzza,3,0.513,0.008,0.003,0.003,0.0
2018.0,Geelong,Zac Smith,3,0.552,0.003,0.004,0.008,0.0
2018.0,Geelong,Zach Guthrie,7,0.707,0.003,0.01,0.006,0.0
2018.0,Geelong,Zach Tuohy,23,4.98,0.033,0.066,0.035,0.0
2018.0,Gold Coast,Aaron Hall,6,1.007,0.009,0.016,0.011,0.0
2018.0,Gold Coast,Aaron Young,22,3.549,0.076,0.022,0.037,2.0
2018.0,Gold Coast,Alex Sexton,22,4.04,0.102,0.022,0.033,1.0
2018.0,Gold Coast,Ben Ainsworth,16,2.301,0.036,0.017,0.032,0.0
2018.0,Gold Coast,Brad Scheer,6,0.89,0.013,0.008,0.011,0.0
2018.0,Gold Coast,Brayden Crossley,10,1.213,0.019,0.012,0.014,0.0
2018.0,Gold Coast,Brayden Fiorini,11,1.959,0.022,0.019,0.03,5.0
2018.0,Gold Coast,Callum Ah Chee,14,1.999,0.03,0.025,0.02,0.0
2018.0,Gold Coast,Charlie Ballard,11,1.039,0.007,0.019,0.011,0.0
2018.0,Gold Coast,Darcy MacPherson,5,0.855,0.016,0.006,0.01,0.0
2018.0,Gold Coast,David Swallow,20,4.04,0.047,0.031,0.068,2.0
2018.0,Gold Coast,Jack Bowes,16,2.539,0.026,0.034,0.032,0.0
2018.0,Gold Coast,Jack Leslie,9,1.278,0.009,0.031,0.007,0.0
2018.0,Gold Coast,Jack Martin,15,3.27,0.054,0.031,0.037,1.0
2018.0,Gold Coast,Jacob Dawson,3,0.349,0.003,0.003,0.007,0.0
2018.0,Gold Coast,Jacob Heron,8,0.748,0.01,0.008,0.009,0.0
2018.0,Gold Coast,Jarrod Harbrow,22,3.858,0.024,0.077,0.038,3.0
2018.0,Gold Coast,Jarrod Witts,22,4.866,0.031,0.046,0.094,2.0
2018.0,Gold Coast,Jarryd Lyons,19,4.922,0.051,0.035,0.091,2.0
2018.0,Gold Coast,Jesse Joyce,19,2.316,0.01,0.05,0.023,0.0
2018.0,Gold Coast,Jesse Lonergan,5,0.92,0.007,0.01,0.016,0.0
2018.0,Gold Coast,Josh Schoenfeld,6,0.678,0.011,0.006,0.008,0.0
2018.0,Gold Coast,Kade Kolodjashnij,8,1.325,0.01,0.028,0.01,0.0
2018.0,Gold Coast,Lachie Weller,22,3.762,0.044,0.048,0.046,3.0
2018.0,Gold Coast,Matt Rosa,5,0.641,0.007,0.006,0.011,0.0
2018.0,Gold Coast,Max Spencer,3,0.401,0.0,0.012,0.002,0.0
2018.0,Gold Coast,Michael Barlow,3,0.648,0.007,0.007,0.009,0.0
2018.0,Gold Coast,Michael Rischitelli,21,2.63,0.015,0.056,0.024,0.0
2018.0,Gold Coast,Nick Holman,22,3.731,0.062,0.031,0.046,0.0
2018.0,Gold Coast,Pearce Hanley,3,0.395,0.003,0.007,0.004,0.0
2018.0,Gold Coast,Peter Wright,7,1.156,0.021,0.012,0.01,0.0
2018.0,Gold Coast,Rory Thompson,17,2.229,0.006,0.06,0.013,0.0
2018.0,Gold Coast,Sam Day,12,1.93,0.036,0.017,0.02,0.0
2018.0,Gold Coast,Sean Lemmens,10,1.086,0.016,0.01,0.014,0.0
2018.0,Gold Coast,Steven May,17,3.565,0.018,0.089,0.022,1.0
2018.0,Gold Coast,Tom Lynch,10,2.542,0.072,0.014,0.014,5.0
2018.0,Gold Coast,Touk Miller,22,4.999,0.044,0.055,0.08,4.0
2018.0,Gold Coast,Wil Powell,7,0.651,0.011,0.005,0.008,0.0
2018.0,Gold Coast,Will Brodie,8,1.415,0.013,0.013,0.025,0.0
2018.0,Greater Western Sydney,Adam Kennedy,9,1.593,0.013,0.019,0.012,0.0
2018.0,Greater Western Sydney,Adam Tomlinson,24,4.491,0.043,0.038,0.046,0.0
2018.0,Greater Western Sydney,Aidan Corr,16,2.558,0.007,0.049,0.013,0.0
2018.0,Greater Western Sydney,Aiden Bonar,4,0.702,0.011,0.003,0.006,0.0
2018.0,Greater Western Sydney,Brent Daniels,7,0.794,0.012,0.004,0.007,0.0
2018.0,Greater Western Sydney,Brett Deledio,11,1.913,0.018,0.015,0.02,3.0
2018.0,Greater Western Sydney,Callan Ward,24,6.183,0.046,0.036,0.095,13.0
2018.0,Greater Western Sydney,Daniel Lloyd,14,2.082,0.025,0.015,0.019,0.0
2018.0,Greater Western Sydney,Dawson Simpson,9,1.412,0.003,0.012,0.026,0.0
2018.0,Greater Western Sydney,Dylan Buckley,2,0.218,0.003,0.001,0.002,0.0
2018.0,Greater Western Sydney,Dylan Shiel,23,5.604,0.056,0.034,0.07,10.0
2018.0,Greater Western Sydney,Harrison Himmelberg,24,4.75,0.078,0.028,0.03,0.0
2018.0,Greater Western Sydney,Harry Perryman,9,0.959,0.003,0.012,0.012,0.0
2018.0,Greater Western Sydney,Heath Shaw,20,5.124,0.015,0.094,0.031,0.0
2018.0,Greater Western Sydney,Isaac Cumming,2,0.196,0.001,0.002,0.003,0.0
2018.0,Greater Western Sydney,Jacob Hopper,21,4.117,0.032,0.026,0.06,0.0
2018.0,Greater Western Sydney,Jeremy Cameron,18,4.761,0.099,0.015,0.024,6.0
2018.0,Greater Western Sydney,Jeremy Finlayson,14,2.442,0.015,0.038,0.014,0.0
2018.0,Greater Western Sydney,Jonathon Patton,12,2.752,0.037,0.016,0.026,0.0
2018.0,Greater Western Sydney,Josh Kelly,16,4.452,0.051,0.03,0.047,10.0
2018.0,Greater Western Sydney,Lachie Whitfield,24,5.269,0.04,0.061,0.047,16.0
2018.0,Greater Western Sydney,Lachlan Keeffe,8,0.968,0.003,0.014,0.01,0.0
2018.0,Greater Western Sydney,Matt Buntine,9,1.279,0.005,0.022,0.008,0.0
2018.0,Greater Western Sydney,Matthew de Boer,15,2.945,0.037,0.018,0.029,0.0
2018.0,Greater Western Sydney,Nick Haynes,24,4.747,0.022,0.081,0.028,5.0
2018.0,Greater Western Sydney,Nick Shipley,2,0.107,0.001,0.001,0.001,0.0
2018.0,Greater Western Sydney,Phil Davis,22,5.022,0.013,0.095,0.029,0.0
2018.0,Greater Western Sydney,Rory Lobb,19,4.323,0.038,0.043,0.041,0.0
2018.0,Greater Western Sydney,Ryan Griffen,16,2.787,0.041,0.015,0.024,1.0
2018.0,Greater Western Sydney,Sam Reid,21,2.583,0.026,0.023,0.024,0.0
2018.0,Greater Western Sydney,Sam Taylor,8,1.116,0.001,0.022,0.007,0.0
2018.0,Greater Western Sydney,Stephen Coniglio,23,6.464,0.067,0.036,0.082,11.0
2018.0,Greater Western Sydney,Tim Mohr,2,0.275,0.001,0.005,0.001,0.0
2018.0,Greater Western Sydney,Tim Taranto,23,5.485,0.045,0.044,0.066,0.0
2018.0,Greater Western Sydney,Toby Greene,9,2.088,0.044,0.004,0.012,1.0
2018.0,Greater Western Sydney,Tom Scully,1,0.045,0.001,0.0,0.0,0.0
2018.0,Greater Western Sydney,Zac Langdon,21,3.15,0.046,0.02,0.025,0.0
2018.0,Greater Western Sydney,Zac Williams,2,0.444,0.002,0.007,0.003,0.0
2018.0,Hawthorn,Ben McEvoy,19,4.542,0.029,0.044,0.056,8.0
2018.0,Hawthorn,Ben Stratton,23,3.815,0.006,0.078,0.023,0.0
2018.0,Hawthorn,Blake Hardwick,24,4.06,0.017,0.067,0.031,0.0
2018.0,Hawthorn,Brendan Whitecross,6,0.794,0.01,0.005,0.008,0.0
2018.0,Hawthorn,Conor Glass,4,0.466,0.002,0.007,0.004,0.0
2018.0,Hawthorn,Conor Nash,5,0.758,0.008,0.008,0.006,0.0
2018.0,Hawthorn,Cyril Rioli,4,0.723,0.011,0.004,0.006,0.0
2018.0,Hawthorn,Daniel Howe,17,3.172,0.021,0.031,0.038,0.0
2018.0,Hawthorn,David Mirra,7,1.32,0.005,0.023,0.009,0.0
2018.0,Hawthorn,Harry Morrison,21,2.997,0.029,0.027,0.029,0.0
2018.0,Hawthorn,Isaac Smith,24,5.013,0.062,0.037,0.043,6.0
2018.0,Hawthorn,Jack Gunston,23,6.392,0.11,0.036,0.035,10.0
2018.0,Hawthorn,Jaeger OMeara,21,5.345,0.044,0.039,0.069,13.0
2018.0,Hawthorn,James Cousins,4,0.332,0.003,0.002,0.005,0.0
2018.0,Hawthorn,James Frawley,20,3.504,0.008,0.071,0.019,0.0
2018.0,Hawthorn,James Sicily,16,4.316,0.026,0.067,0.028,8.0
2018.0,Hawthorn,James Worpel,11,2.009,0.023,0.01,0.024,0.0
2018.0,Hawthorn,Jarman Impey,24,4.267,0.04,0.043,0.037,0.0
2018.0,Hawthorn,Jarryd Roughead,22,5.639,0.087,0.028,0.045,1.0
2018.0,Hawthorn,Jonathan ORourke,3,0.359,0.002,0.004,0.005,0.0
2018.0,Hawthorn,Jonathon Ceglar,11,2.276,0.019,0.022,0.024,0.0
2018.0,Hawthorn,Kaiden Brand,10,1.363,0.002,0.027,0.009,0.0
2018.0,Hawthorn,Liam Shiels,23,5.257,0.045,0.036,0.069,8.0
2018.0,Hawthorn,Luke Breust,24,6.791,0.118,0.026,0.049,7.0
2018.0,Hawthorn,Marc Pittonet,2,0.27,0.002,0.002,0.004,0.0
2018.0,Hawthorn,Mitch Lewis,2,0.205,0.001,0.003,0.002,0.0
2018.0,Hawthorn,Paul Puopolo,20,3.298,0.046,0.018,0.03,1.0
2018.0,Hawthorn,Ricky Henderson,22,4.172,0.048,0.031,0.039,0.0
2018.0,Hawthorn,Ryan Burton,23,3.649,0.019,0.055,0.029,0.0
2018.0,Hawthorn,Ryan Schoenmakers,9,1.408,0.021,0.01,0.009,0.0
2018.0,Hawthorn,Shaun Burgoyne,17,3.662,0.03,0.029,0.045,0.0
2018.0,Hawthorn,Taylor Duryea,17,2.392,0.022,0.026,0.02,0.0
2018.0,Hawthorn,Teia Miles,8,1.153,0.008,0.016,0.009,0.0
2018.0,Hawthorn,Tim OBrien,12,1.629,0.016,0.018,0.012,0.0
2018.0,Hawthorn,Tom Mitchell,24,7.938,0.056,0.047,0.123,28.0
2018.0,Hawthorn,Will Langford,6,0.625,0.006,0.005,0.007,0.0
2018.0,Melbourne,Aaron Vandenberg,7,1.442,0.016,0.01,0.012,0.0
2018.0,Melbourne,Alex Neal-Bullen,25,4.983,0.058,0.029,0.042,3.0
2018.0,Melbourne,Angus Brayshaw,22,5.761,0.046,0.04,0.066,21.0
2018.0,Melbourne,Bayley Fritsch,23,4.392,0.044,0.041,0.031,0.0
2018.0,Melbourne,Bernie Vince,17,2.419,0.008,0.037,0.021,0.0
2018.0,Melbourne,Billy Stretch,2,0.276,0.001,0.002,0.004,0.0
2018.0,Melbourne,Cameron Pedersen,4,0.716,0.006,0.008,0.005,0.0
2018.0,Melbourne,Charlie Spargo,18,2.537,0.034,0.013,0.019,0.0
2018.0,Melbourne,Christian Petracca,24,5.562,0.062,0.027,0.055,3.0
2018.0,Melbourne,Christian Salem,24,4.997,0.024,0.072,0.04,2.0
2018.0,Melbourne,Clayton Oliver,25,7.741,0.05,0.05,0.104,13.0
2018.0,Melbourne,Corey Maynard,1,0.167,0.001,0.001,0.002,0.0
2018.0,Melbourne,Dean Kent,5,0.82,0.011,0.005,0.006,0.0
2018.0,Melbourne,Dom Tyson,17,2.863,0.021,0.018,0.036,0.0
2018.0,Melbourne,Harry Petty,1,0.073,0.0,0.001,0.001,0.0
2018.0,Melbourne,Jack Viney,10,2.593,0.016,0.013,0.039,4.0
2018.0,Melbourne,Jake Lever,11,2.059,0.007,0.039,0.011,1.0
2018.0,Melbourne,Jake Melksham,23,5.504,0.088,0.019,0.033,4.0
2018.0,Melbourne,James Harmes,25,5.619,0.045,0.043,0.06,4.0
2018.0,Melbourne,Jay Kennedy-Harris,6,0.792,0.005,0.007,0.009,0.0
2018.0,Melbourne,Jayden Hunt,6,0.939,0.007,0.01,0.007,0.0
2018.0,Melbourne,Jeff Garlett,11,2.087,0.032,0.007,0.014,1.0
2018.0,Melbourne,Jesse Hogan,20,5.309,0.084,0.02,0.031,5.0
2018.0,Melbourne,Joel Smith,8,1.195,0.005,0.018,0.009,0.0
2018.0,Melbourne,Jordan Lewis,24,4.378,0.022,0.056,0.04,0.0
2018.0,Melbourne,Josh Wagner,5,0.79,0.002,0.013,0.007,0.0
2018.0,Melbourne,Max Gawn,25,7.055,0.048,0.057,0.082,20.0
2018.0,Melbourne,Michael Hibberd,21,3.871,0.013,0.07,0.024,1.0
2018.0,Melbourne,Mitch Hannan,15,2.605,0.043,0.008,0.014,0.0
2018.0,Melbourne,Nathan Jones,25,5.086,0.047,0.023,0.063,7.0
2018.0,Melbourne,Neville Jetta,25,3.271,0.009,0.055,0.026,0.0
2018.0,Melbourne,Oscar McDonald,25,4.236,0.009,0.09,0.019,0.0
2018.0,Melbourne,Sam Frost,13,2.301,0.005,0.046,0.013,0.0
2018.0,Melbourne,Sam Weideman,10,1.772,0.023,0.01,0.012,0.0
2018.0,Melbourne,Tim Smith,4,0.803,0.007,0.007,0.007,0.0
2018.0,Melbourne,Tom McDonald,20,6.127,0.096,0.03,0.03,4.0
2018.0,Melbourne,Tomas Bugg,3,0.606,0.006,0.004,0.005,0.0
2018.0,North Melbourne,Alex Morgan,2,0.153,0.0,0.003,0.001,0.0
2018.0,North Melbourne,Ben Brown,22,6.609,0.13,0.029,0.03,6.0
2018.0,North Melbourne,Ben Cunnington,22,6.658,0.048,0.044,0.105,11.0
2018.0,North Melbourne,Ben Jacobs,13,2.825,0.02,0.024,0.039,4.0
2018.0,North Melbourne,Billy Hartung,13,2.061,0.02,0.017,0.023,0.0
2018.0,North Melbourne,Cameron Zurhaar,5,0.673,0.007,0.005,0.007,0.0
2018.0,North Melbourne,Ed Vickers-Willis,7,1.166,0.002,0.023,0.009,0.0
2018.0,North Melbourne,Jack Ziebell,22,6.295,0.095,0.039,0.047,7.0
2018.0,North Melbourne,Jamie Macmillan,22,4.566,0.022,0.08,0.032,0.0
2018.0,North Melbourne,Jarrad Waite,13,3.942,0.076,0.015,0.022,7.0
2018.0,North Melbourne,Jed Anderson,21,4.906,0.034,0.036,0.075,0.0
2018.0,North Melbourne,Jy Simpkin,22,4.572,0.046,0.033,0.054,0.0
2018.0,North Melbourne,Kayne Turner,22,3.08,0.032,0.026,0.032,0.0
2018.0,North Melbourne,Luke Davies-Uniacke,7,0.764,0.006,0.006,0.01,0.0
2018.0,North Melbourne,Luke McDonald,22,4.013,0.036,0.047,0.034,0.0
2018.0,North Melbourne,Majak Daw,18,4.792,0.038,0.07,0.032,0.0
2018.0,North Melbourne,Marley Williams,22,3.387,0.015,0.057,0.027,3.0
2018.0,North Melbourne,Mason Wood,13,2.734,0.05,0.011,0.017,2.0
2018.0,North Melbourne,Nathan Hrovat,12,1.633,0.023,0.009,0.016,0.0
2018.0,North Melbourne,Paul Ahern,11,2.424,0.023,0.016,0.032,1.0
2018.0,North Melbourne,Robbie Tarrant,21,4.5,0.019,0.089,0.023,2.0
2018.0,North Melbourne,Ryan Clarke,19,3.041,0.018,0.044,0.028,0.0
2018.0,North Melbourne,Sam Durdin,1,0.092,0.001,0.002,0.001,0.0
2018.0,North Melbourne,Sam Wright,16,2.392,0.014,0.035,0.021,0.0
2018.0,North Melbourne,Scott Thompson,22,4.335,0.015,0.084,0.029,3.0
2018.0,North Melbourne,Shaun Atley,22,3.534,0.049,0.019,0.034,0.0
2018.0,North Melbourne,Shaun Higgins,20,5.871,0.065,0.029,0.077,15.0
2018.0,North Melbourne,Todd Goldstein,22,5.941,0.045,0.048,0.081,6.0
2018.0,North Melbourne,Tom Murphy,4,0.379,0.001,0.006,0.004,0.0
2018.0,North Melbourne,Trent Dumont,22,5.01,0.041,0.051,0.055,1.0
2018.0,North Melbourne,Will Walker,4,0.571,0.009,0.003,0.005,0.0
2018.0,Port Adelaide,Aidyn Johnson,5,0.752,0.013,0.005,0.005,0.0
2018.0,Port Adelaide,Billy Frampton,1,0.228,0.004,0.001,0.002,0.0
2018.0,Port Adelaide,Brad Ebert,22,5.14,0.048,0.042,0.06,1.0
2018.0,Port Adelaide,Chad Wingard,21,5.578,0.078,0.025,0.062,4.0
2018.0,Port Adelaide,Charlie Dixon,20,5.382,0.088,0.026,0.046,3.0
2018.0,Port Adelaide,Dan Houston,22,4.264,0.017,0.071,0.032,0.0
2018.0,Port Adelaide,Darcy Byrne-Jones,21,3.661,0.019,0.047,0.038,2.0
2018.0,Port Adelaide,Dom Barry,5,0.608,0.007,0.003,0.008,0.0
2018.0,Port Adelaide,Dougal Howard,20,4.477,0.009,0.095,0.02,0.0
2018.0,Port Adelaide,Hamish Hartlett,5,0.971,0.005,0.013,0.01,0.0
2018.0,Port Adelaide,Jack Hombsch,14,1.959,0.004,0.04,0.01,0.0
2018.0,Port Adelaide,Jack Trengove,3,0.373,0.002,0.005,0.004,0.0
2018.0,Port Adelaide,Jack Watts,19,2.914,0.049,0.015,0.023,2.0
2018.0,Port Adelaide,Jake Neade,8,1.009,0.014,0.007,0.009,0.0
2018.0,Port Adelaide,Jared Polec,22,5.464,0.052,0.048,0.058,7.0
2018.0,Port Adelaide,Jarrod Lienert,6,1.135,0.006,0.017,0.009,0.0
2018.0,Port Adelaide,Jasper Pittard,11,2.068,0.008,0.037,0.014,0.0
2018.0,Port Adelaide,Justin Westhoff,22,6.917,0.074,0.063,0.064,5.0
2018.0,Port Adelaide,Kane Farrell,5,0.716,0.013,0.004,0.005,0.0
2018.0,Port Adelaide,Karl Amon,6,0.899,0.009,0.007,0.01,0.0
2018.0,Port Adelaide,Lindsay Thomas,7,1.043,0.015,0.007,0.009,0.0
2018.0,Port Adelaide,Ollie Wines,22,5.943,0.05,0.034,0.09,14.0
2018.0,Port Adelaide,Patrick Ryder,16,3.943,0.04,0.027,0.049,0.0
2018.0,Port Adelaide,Riley Bonner,19,2.816,0.012,0.044,0.023,0.0
2018.0,Port Adelaide,Robbie Gray,21,6.037,0.087,0.027,0.065,8.0
2018.0,Port Adelaide,Sam Gray,19,3.589,0.057,0.019,0.031,4.0
2018.0,Port Adelaide,Sam Powell-Pepper,16,3.717,0.036,0.025,0.048,3.0
2018.0,Port Adelaide,Steven Motlop,21,3.796,0.051,0.024,0.037,2.0
2018.0,Port Adelaide,Todd Marshall,7,1.197,0.024,0.004,0.007,0.0
2018.0,Port Adelaide,Tom Clurey,19,3.366,0.009,0.067,0.017,0.0
